family_key,family_title,brands,variant_count,variant_codes,variant_labels,colors,sizes,supplier_codes,gtins,min_msrp,max_msrp,image_count,source_urls
612020,ΣΚΟΥΦΟΣ POWERSTRETCH,POLO,1,02,DOMINO,,O/S,612020-02,,19.00,19.00,1,https://www.polo.gr/bags/travel/el-travel-accessories/el-beanie-powerstretch/
612022,ΣΚΟΥΦΟΣ ΙΣΟΘΕΡΜΙΚΟΣ POLARTEC,POLO,1,02,DOMINO,,O/S,612022-02,,15.00,15.00,1,https://www.polo.gr/bags/travel/el-travel-accessories/el-beanie-polartec/
612026,ΜΠΑΛΑΚΛΑΒΑ POWERSTRETCH,POLO,1,02,DOMINO,,O/S,612026-02,,19.00,19.00,1,https://www.polo.gr/bags/travel/el-travel-accessories/el-full-face-powerstretch/
612027,ΜΠΑΛΑΚΛΑΒΑ WINDBLOC,POLO,1,0000,DOMINO,,O/S,612027-0000,,26.20,26.20,1,https://www.polo.gr/bags/travel/el-travel-accessories/el-full-face-windbloc/
848073,ΠΑΓΟΥΡΙ ΑΛΟΥΜΙΝΙΟΥ HIT CAP 0.45L (G45) LAKEN,LAKEN,4,CL|PU|RO|SU,DOMINO,,O/S,848073-CL|848073-PU|848073-RO|848073-SU,,15.00,15.00,12,https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-hit-cap-g45-0-45l-cl/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-hit-cap-g45-0-45l-pu/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-hit-cap-g45-0-45l-ro/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-hit-cap-g45-0-45l-su/
848116,ΠΑΓΟΥΡΙ BASIC STEEL PLAIN LAKEN 1lt (BS100) LAKEN,LAKEN,6,02|03|12|17|41|57,DOMINO,,O/S,848116-02|848116-03|848116-12|848116-17|848116-41|848116-57,,18.00,18.00,6,https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-basic-steel-plain-laken-1lt-bs100-laken-02/|https://www.polo.gr/bags/travel/el-travel-bottles-thermos/el-bottle-basic-steel-plain-laken-1lt-bs100-laken-03/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-basic-steel-plain-laken-1lt-bs100-laken-12/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-basic-steel-plain-laken-1lt-bs100-laken-17/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-basic-steel-plain-laken-1lt-bs100-laken-41/|https://www.polo.gr/bags/travel/el-travel-bottles-thermos/el-bottle-basic-steel-plain-laken-1lt-bs100-laken-57/
848223,ΠΑΓΟΥΡΙ TRITAN OBY CAP 0.45L (OBY) LAKEN,LAKEN,8,BA|CH|DL|ER|FC|FR|JU|PI,DOMINO,,O/S,848223-BA|848223-CH|848223-DL|848223-ER|848223-FC|848223-FR|848223-JU|848223-PI,,15.00,15.00,9,https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-tritan-oby-cap-0-45l-ba/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-tritan-oby-cap-0-45l-ch/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-tritan-oby-cap-0-45l-dl/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-tritan-oby-cap-0-45l-er/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-tritan-oby-cap-0-45l-fc/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-tritan-oby-cap-0-45l-fr/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-tritan-oby-cap-0-45l-ju/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-bottle-tritan-oby-cap-0-45l-pi/
849019,"ΘΕΡΜΟΣ JANNU 0,75L (TJ7) LAKEN",LAKEN,1,25,DOMINO,,O/S,849019-25,,29.00,29.00,1,https://www.polo.gr/bags/travel/el-travel-bottles-thermos/el-thermos-jannu-075l-tj7-laken-25/
849020,"ΘΕΡΜΟΣ BEVERAGE 0,50L (180050/1850) LAKEN",LAKEN,1,14,DOMINO,,O/S,849020-14,,23.00,23.00,1,https://www.polo.gr/bags/travel/el-travel-bottles-thermos/el-beverage-050l-180050-1850-laken-14/
849089,"ΘΕΡΜΟΣ JANNU 0,5L (TJ5) LAKEN",LAKEN,5,03|05|14|16|25,DOMINO,,O/S,849089-03|849089-05|849089-14|849089-16|849089-25,,28.00,28.00,25,https://www.polo.gr/bags/travel/el-travel-bottles-thermos/el-thermos-jannu-05l-tj5-laken-03/|https://www.polo.gr/bags/travel/el-travel-bottles-thermos/el-thermos-jannu-05l-tj5-laken-05/|https://www.polo.gr/bags/travel/el-travel-bottles-thermos/el-thermos-jannu-05l-tj5-laken-14/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/%ce%b8%ce%b5%cf%81%ce%bc%ce%bf%cf%83-jannu-05l-tj5-laken-16/|https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/%ce%b8%ce%b5%cf%81%ce%bc%ce%bf%cf%83-jannu-05l-tj5-laken-25/
849120,ΘΕΡΜΟΣ 0.50lt ΜΕ ΘΗΚΗ NEOPREN L1800.50 LAKEN,LAKEN,1,SP,DOMINO,,O/S,849120-SP,,25.20,25.20,1,https://www.polo.gr/bags/back2school/el-back2school-bottles-thermos/el-thermos-0-50lt-neopren-l1800-50-laken-sp-o-s/
901001,ΣΑΚΙΔΙΟ CRYPTIC,POLO,3,2002|5001|6501,2002|5001|Laptop,,O/S,901001-2002|901001-5001|901001-6501,5201927142902|5201927142919|5201927142896,55.00,55.00,18,https://www.polo.gr/bags/back2school/sakidia/el-backpack-cryptic-2002/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-cryptic-5001/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-cryptic-6501/
901059,ΣΑΚΙΔΙΟ PINS,POLO,8,2000|3400|4300|4501|5200|6400|6700|7700,2000|Bordeaux|4300|Logo|Navy|Dark Green|6700|7700,Μπλε|Πράσινο,O/S,901059-2000|901059-3400|901059-4300|901059-4501|901059-5200|901059-6400|901059-6700|901059-7700,5201927133948|5201927134006|5201927143800|5201927144081|5201927133962|5201927133955|5201927143831|5201927143794,40.00,40.00,36,https://www.polo.gr/bags/back2school/sakidia/el-backback-pins-2000/|https://www.polo.gr/bags/back2school/sakidia/el-backback-pins-3400/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-pins-4300/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-pins-4501/|https://www.polo.gr/bags/back2school/sakidia/el-backback-pins-5200/|https://www.polo.gr/bags/back2school/sakidia/el-backback-pins-6400/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-pins-6700/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-pins-7700/
901061,ΣΑΚΙΔΙΟ SPARKLE,POLO,4,8435|8436|8437|8438,8435|8436|8437|8438,,O/S,901061-8435|901061-8436|901061-8437|901061-8438,5201927143589|5201927143596|5201927143602|5201927143619,45.00,45.00,13,https://www.polo.gr/bags/back2school/sakidia/el-backback-sparkle-8435/|https://www.polo.gr/bags/back2school/sakidia/el-backback-sparkle-8436/|https://www.polo.gr/bags/back2school/sakidia/el-backback-sparkle-8437/|https://www.polo.gr/bags/back2school/sakidia/el-backback-sparkle-8438/
901062,ΣΑΚΙΔΙΟ GENIUS,POLO,3,2001|2300|5500,2001|Genious|5500,,O/S,901062-2001|901062-2300|901062-5500,5201927143701|5201927143695|5201927143688,45.00,45.00,11,https://www.polo.gr/bags/back2school/sakidia/el-backback-genius-2001/|https://www.polo.gr/bags/back2school/sakidia/el-backback-genius-2300/|https://www.polo.gr/bags/back2school/sakidia/el-backback-genius-5500/
901064,ΣΑΚΙΔΙΟ MULTI POCKET,POLO,4,2000|3919|4700|5000,2000|3919|4700|Original,,O/S,901064-2000|901064-3919|901064-4700|901064-5000,5201927143251|5201927143282|5201927143268|5201927143275,50.00,50.00,15,https://www.polo.gr/bags/back2school/sakidia/el-backpack-multi-pocket-2000/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-multi-pocket-3919/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-multi-pocket-4700/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-multi-pocket-5000/
901067,ΣΑΚΙΔΙΟ MINI,POLO,10,2000|2033|2759|3001|3576|3938|4945|5000|5644|5853,Original Scarf Black|2033|Original Scarf Logo|3001|3576|Original|Logo|Navy|5853,Μαύρο|Μπλε,O/S,901067-2000|901067-2033|901067-2759|901067-3001|901067-3576|901067-3938|901067-4945|901067-5000|901067-5644|901067-5853,5201927113278|5201927154622|5201927136659|5201927148805|5201927136598|5201927147051|5201927147044|5201927127398|5201927147075|5201927147068,17.00,17.00,20,https://www.polo.gr/bags/back2school/nipiagogeiou/el-backback-mini-2000/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backback-mini-2033/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backback-mini-2759/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backpack-mini-3001/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backback-mini-3576/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backpack-mini-3938/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backpack-mini-4945/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backback-mini-5000/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backpack-mini-5644/|https://www.polo.gr/bags/back2school/nipiagogeiou/el-backpack-mini-5853/
901068,ΣΑΚΙΔΙΟ YOUNGSTER,POLO,4,8440|8441|8442|8443,8440|8441|8442|8443,,O/S,901068-8440|901068-8441|901068-8442|901068-8443,5201927143961|5201927143978|5201927143985|5201927143992,38.00,38.00,13,https://www.polo.gr/bags/back2school/sakidia/el-backback-youngster-8440/|https://www.polo.gr/bags/back2school/sakidia/el-backback-youngster-8441/|https://www.polo.gr/bags/back2school/sakidia/el-backback-youngster-8442/|https://www.polo.gr/bags/back2school/sakidia/el-backback-youngster-8443/
901072,ΣΑΚΙΔΙΟ KINETIC,POLO,4,8427|8428|8429|8430,Ninja|Hacker|Fairytale|Notes,,O/S,901072-8427|901072-8428|901072-8429|901072-8430,5201927142575|5201927142582|5201927142599|5201927142605,55.00,55.00,21,https://www.polo.gr/bags/back2school/sakidia/el-backpack-kinetic-8427/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-kinetic-8428/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-kinetic-8429/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-kinetic-8430/
901074,ΣΑΚΙΔΙΟ TROLLEY CART,POLO,4,2000|4700|4800|5500,Black|Logo|Purple|Navy,Μαύρο|Μωβ|Μπλε,O/S,901074-2000|901074-4700|901074-4800|901074-5500,5201927135294|5201927142513|5201927135300|5201927142520,70.00,70.00,18,https://www.polo.gr/bags/back2school/trolei/el-backback-trolley-cart-2000/|https://www.polo.gr/bags/back2school/trolei/el-backback-trolley-cart-4700/|https://www.polo.gr/bags/back2school/trolei/el-backback-trolley-cart-4800/|https://www.polo.gr/bags/back2school/trolei/el-backback-trolley-cart-5500/
901075,ΣΑΚΙΔΙΟ POLO ’75,POLO,5,2000|2200|3000|4700|5100,2000|Original Scarf Grey|3000|Original Scarf Mauve|5100,Γκρι,O/S,901075-2000|901075-2200|901075-3000|901075-4700|901075-5100,5201927135553|5201927135584|5201927135577|5201927135591|5201927135560,32.00,32.00,19,https://www.polo.gr/bags/back2school/sakidia/el-backback-polo-75-2000/|https://www.polo.gr/bags/back2school/sakidia/el-backback-polo-75-2200/|https://www.polo.gr/bags/back2school/sakidia/el-backback-polo-75-3000/|https://www.polo.gr/bags/back2school/sakidia/el-backback-polo-75-4700/|https://www.polo.gr/bags/back2school/sakidia/el-backback-polo-75-5100/
901076,ΣΑΚΙΔΙΟ WONDER,POLO,4,2001|2700|3300|4500,2001|2700|3300|4500,,O/S,901076-2001|901076-2700|901076-3300|901076-4500,5201927143398|5201927143381|5201927143404,50.00,50.00,19,https://www.polo.gr/bags/back2school/sakidia/el-backpack-wonder-2100/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-wonder-2700/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-wonder-3300/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-wonder-4500/
901077,ΣΑΚΙΔΙΟ FUSION,POLO,4,8431|8432|8433|8434,Motorcycle|Football|Hearts|Fairy,,O/S,901077-8431|901077-8432|901077-8433|901077-8434,5201927142735|5201927142742|5201927142759|5201927142766,55.00,55.00,18,https://www.polo.gr/bags/back2school/sakidia/el-backpack-fusion-8431/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-fusion-8432/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-fusion-8433/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-fusion-8434/
901078,ΣΑΚΙΔΙΟ FOCUS,POLO,4,8115|8309|8411|8418,8115|8309|8411|8418,Ροζ,O/S,901078-8115|901078-8309|901078-8411|901078-8418,5201927143503|5201927143510|5201927143527|5201927143534,45.00,45.00,15,https://www.polo.gr/bags/back2school/sakidia/el-backpack-focus-8115/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-focus-8309/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-focus-8411/|https://www.polo.gr/bags/back2school/sakidia/el-backpack-focus-8418/
901079,ΣΑΚΙΔΙΟ PATCHES,POLO,1,2000,Backpac,,O/S,901079-2000,5201927143770,45.00,45.00,15,https://www.polo.gr/bags/back2school/sakidia/el-backpack-patches-2000/
901080,ΣΑΚΙΔΙΟ ZIPPY,POLO,4,8444|8445|8446|8447,Blue Lines|Football|8446|Heart,Μπλε,O/S,901080-8444|901080-8445|901080-8446|901080-8447,5201927144227|5201927144234|5201927144241|5201927144258,45.00,45.00,22,https://www.polo.gr/bags/back2school/sakidia/el-backback-zippy-8444/|https://www.polo.gr/bags/back2school/sakidia/el-backback-zippy-8445/|https://www.polo.gr/bags/back2school/sakidia/el-backback-zippy-8446/|https://www.polo.gr/bags/back2school/sakidia/el-backback-zippy-8447/
901135,ΣΑΚΙΔΙΟ ORIGINAL SCARF,POLO,25,2000|2100|2276|2501|2545|2620|2900|3001|3576|3938|4438|4465|4532|4749|4945|5000|5638|5847|5945|6139|6500|6533|7059|7432|7565,2000|2100|Logo|White|2620|Double|Double Jean|Double Jeans Logo|Dark Logo|4749|5000|6500|Pastel Logo|7565,Λευκό|Μπλε,O/S,901135-2000|901135-2100|901135-2276|901135-2501|901135-2545|901135-2620|901135-2900|901135-3001|901135-3576|901135-3938|901135-4438|901135-4465|901135-4532|901135-4749|901135-4945|901135-5000|901135-5638|901135-5847|901135-5945|901135-6139|901135-6500|901135-6533|901135-7059|901135-7432|901135-7565,5201927105006|5201927127459|5201927136055|5201927136154|5201927145798|5201927105365|5201927147556|5201927136079|5201927145750|5201927145804|5201927136109|5201927145781|5201927145774|5201927145767|5201927136291|5201927136123|5201927136130|5201927145743|5201927105112|5201927136062|5201927127473|5201927145736|5201927136086,28.00,28.00,66,https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-2000/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-2100/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-2276/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-2501/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-2545/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backpack-original-scarf-2620/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-2900/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backpack-original-scarf-3001/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-3576/|https://www.polo.gr/bags/all-original-gr/one-tone-gr/el-backpack-original-scarf-3938/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backpack-original-scarf-4438/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-4465/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backpack-original-scarf-4532/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backpack-original-scarf-4749/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backpack-original-scarf-4945/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-5000/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-5638/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-5847/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-5945/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backpack-original-scarf-6139/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-6500/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-6533/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-7059/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backpack-original-scarf-7432/|https://www.polo.gr/bags/back2school/original-polo-bags/el-backback-original-scarf-7565/
901162,ΣΑΚΙΔΙΟ ORIGINAL SCARF GRADIENT,POLO,4,8413|8415|8416|8418,8413|Double,,O/S,901162-8413|901162-8415|901162-8416|901162-8418,5201927141974|5201927141875|5201927141882|5201927141905,28.00,28.00,15,https://www.polo.gr/bags/back2school/original-polo-bags/el-original-scarf-gradient-8413/|https://www.polo.gr/bags/back2school/original-polo-bags/el-original-scarf-gradient-8415/|https://www.polo.gr/bags/back2school/original-polo-bags/el-original-scarf-gradient-8416/|https://www.polo.gr/bags/back2school/original-polo-bags/el-original-scarf-gradient-8418/
901235,ΣΑΚΙΔΙΟ ORIGINAL DOUBLE SCARF,POLO,19,2002|2620|2900|3000|3101|3324|3671|3947|4649|4859|5001|5100|5101|5644|5853|6357|6558|6848|6963,2002|2620|2900|3000|3101|3324|3671|Jeans Logo|Jean Logo|5001|5100|Navy|Logo|6558|Mint|6963,Μπλε,O/S,901235-2002|901235-2620|901235-2900|901235-3000|901235-3101|901235-3324|901235-3671|901235-3947|901235-4649|901235-4859|901235-5001|901235-5100|901235-5101|901235-5644|901235-5853|901235-6357|901235-6558|901235-6848|901235-6963,5201927118907|5201927144777|5201927105365|5201927153397|5201927118938|5201927144791|5201927136352|5201927144814|5201927144845|5201927144784|5201927118969|5201927106966|5201927118976|5201927144821|5201927144807|5201927144838|5201927144869|5201927136413|5201927144852,38.00,38.00,52,https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-2002/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-2620/|https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-2900/|https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-3000/|https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-3101/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-3324/|https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-3671/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-3947/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-4649/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-4859/|https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-5001/|https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-5100/|https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-5101/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-5644/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-5853/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-6357/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-6558/|https://www.polo.gr/bags/back2school/original-double-bags/el-backback-original-double-scarf-6848/|https://www.polo.gr/bags/back2school/original-double-bags/el-backpack-original-double-scarf-6963/
901243,ΣΑΚΙΔΙΟ BOLE (1000D),POLO,4,2001|2101|4500|48,2001|2101|4500|48,,O/S,901243-2001|901243-2101|901243-4500|901243-48,5201927127084|5201927127114|5201927127107|5201927099749,36.00,36.00,9,https://www.polo.gr/bags/back2school/sakidia/el-backback-bole-2001/|https://www.polo.gr/bags/back2school/sakidia/el-backback-bole-2101/|https://www.polo.gr/bags/back2school/sakidia/el-backback-bole-4500/|https://www.polo.gr/bags/back2school/sakidia/el-backback-bole-48/
901262,ΣΑΚΙΔΙΟ ORIGINAL DOUBLE SCARF GRADIENT,POLO,4,8411|8412|8414|8417,8411|Duble,,O/S,901262-8411|901262-8412|901262-8414|901262-8417,5201927141950|5201927141967|5201927141981|5201927141899,38.00,38.00,13,https://www.polo.gr/bags/back2school/original-double-bags/el-original-double-scarf-gradient-8411/|https://www.polo.gr/bags/back2school/original-double-bags/el-original-double-scarf-gradient-8412/|https://www.polo.gr/bags/back2school/original-double-bags/el-original-double-scarf-gradient-8413/|https://www.polo.gr/bags/back2school/original-double-bags/el-original-double-scarf-gradient-8414/
902002,ΣΑΚΙΔΙΟ TECTONIC,POLO,1,2000,DOMINO,,O/S,902002-2000,,62.70,62.70,2,https://www.polo.gr/bags/urban/el-business-bags/el-tectonic-backback-2000/
902003,ΣΑΚΙΔΙΟ BOSTON,POLO,1,2000,DOMINO,,O/S,902003-2000,,49.50,49.50,1,https://www.polo.gr/bags/urban/el-business-bags/el-boston-backback-26-lt-2000/
902008,ΣΑΚΙΔΙΟ CHARGER,POLO,1,2000,DOMINO,,O/S,902008-2000,,61.60,61.60,1,https://www.polo.gr/bags/urban/el-business-bags/el-backback-charger-2000/
902009,ΣΑΚΙΔΙΟ PROOF,POLO,1,2000,2000,,O/S,902009-2000,5201927108281,48.40,48.40,2,https://www.polo.gr/bags/urban/el-business-bags/el-proof-backback-2000/
902010,ΣΑΚΙΔΙΟ TECHERA,POLO,1,2000,2000,,O/S,902010-2000,5201927107468,55.00,55.00,2,https://www.polo.gr/bags/urban/el-business-bags/el-techera-backback-2000/
902013,ΣΑΚΙΔΙΟ BOLE NG,POLO,2,2000|7900,2000|7900,,O/S,902013-2000|902013-7900,5201927113452|5201927113469,48.40,48.40,2,https://www.polo.gr/bags/back2school/sakidia/el-backback-bole-ng-2000-2/|https://www.polo.gr/bags/back2school/sakidia/el-backback-bole-ng-7900/
902014,ΚΑΛΥΜΜΑ ΑΔΙΑΒΡΟΧΟ ΣΑΚΙΔΙΟΥ 20-35 lt,POLO,1,0000,DOMINO,,O/S,902014-0000,,8.00,8.00,2,https://www.polo.gr/bags/travel/el-travel-accessories/el-%ce%ba%ce%b1%ce%bb%cf%85%ce%bc%ce%bc%ce%b1-%ce%b1%ce%b4%ce%b9%ce%b1%ce%b2%cf%81%ce%bf%cf%87%ce%bf-%cf%83%ce%b1%ce%ba%ce%b9%ce%b4%ce%b9%ce%bf%cf%85-20-35-lt/
902015,ΚΑΛΥΜΜΑ ΑΔΙΑΒΡΟΧΟ ΣΑΚΙΔΙΟΥ 35-45 lt,POLO,1,0000,DOMINO,,O/S,902015-0000,,9.00,9.00,2,https://www.polo.gr/bags/travel/el-travel-accessories/el-raincover-backpack-35-45-lt/
902016,ΚΑΛΥΜΜΑ ΑΔΙΑΒΡΟΧΟ ΣΑΚΙΔΙΟΥ 45-60 lt,POLO,1,0000,DOMINO,,O/S,902016-0000,,10.00,10.00,2,https://www.polo.gr/bags/travel/el-travel-accessories/el-raincover-backpack-45-60-lt/
902017,ΚΑΛΥΜΜΑ ΑΔΙΑΒΡΟΧΟ ΣΑΚΙΔΙΟΥ 60-70 lt,POLO,1,0000,DOMINO,,O/S,902017-0000,,11.00,11.00,2,https://www.polo.gr/bags/travel/el-travel-accessories/el-raincover-backpack-60-70-lt/
902018,ΣΑΚΙΔΙΟ CAPITAL,POLO,2,2000|2300,2000|2300,,O/S,902018-2000|902018-2300,5201927113520|5201927113537,44.00,44.00,2,https://www.polo.gr/bags/urban/el-business-bags/el-backback-capital-2000/|https://www.polo.gr/bags/urban/el-business-bags/el-backback-capital-2300/
902021,ΣΑΚΙΔΙΟ STRIC,POLO,1,2100,2100,,O/S,902021-2100,5201927130329,61.60,61.60,8,https://www.polo.gr/bags/urban/el-business-bags/el-backpack-stric-2100/
902023,ΣΑΚΙΔΙΟ STYLLER,POLO,5,2000|42|5000|8263|8264,DOMINO|Styler Navy|8263|8264,Μπλε,O/S,902023-2000|902023-42|902023-5000|902023-8263|902023-8264,5201927105396|5201927126704|5201927126711,33.00,33.00,14,https://www.polo.gr/bags/urban/urban-bag/el-styller-backback-2000/|https://www.polo.gr/bags/urban/urban-bag/el-styller-backback-42/|https://www.polo.gr/bags/urban/urban-bag/el-styller-backback-5000/|https://www.polo.gr/bags/urban/urban-bag/el-styller-backback-8263/|https://www.polo.gr/bags/urban/urban-bag/el-styller-backback-8264/
902026,ΣΑΚΙΔΙΟ TIDE,POLO,1,2900,2900,,O/S,902026-2900,5201927113759,48.40,48.40,4,https://www.polo.gr/bags/urban/urban-bag/el-backback-tide-2900/
902033,ΣΑΚΙΔΙΟ BLOCK,POLO,2,2200|3500,2200|3500,,O/S,902033-2200|902033-3500,5201927132903|5201927132910,39.60,39.60,10,https://www.polo.gr/bags/urban/urban-bag/el-block-2200/|https://www.polo.gr/bags/urban/urban-bag/el-block-3500/
902034,ΣΑΚΙΔΙΟ RESISTENTE,POLO,1,2000,2000,,O/S,902034-2000,5201927113568,55.00,55.00,1,https://www.polo.gr/bags/urban/el-business-bags/el-backback-resistente-2000/
902035,ΣΑΚΙΔΙΟ CUBIK,POLO,1,2000,2000,,O/S,902035-2000,5201927106706,55.00,55.00,2,https://www.polo.gr/bags/urban/el-business-bags/el-cubik-backback-2000/
902036,ΣΑΚΙΔΙΟ ZENITH,POLO,1,2100,2100,,O/S,902036-2100,5201927106713,55.00,55.00,2,https://www.polo.gr/bags/urban/el-business-bags/el-zenith-backback-2100/
902038,ΣΑΚΙΔΙΟ AIRY 10LT,POLO,3,2001|3001|4801,DOMINO,,O/S,902038-2001|902038-3001|902038-4801,,11.00,11.00,8,https://www.polo.gr/bags/urban/urban-bag/el-backback-airy-10lt-2000/|https://www.polo.gr/bags/travel/sakidia-travel/el-backback-airy-10lt-3001/|https://www.polo.gr/bags/travel/sakidia-travel/el-backback-airy-10lt-4801/
902039,ΣΑΚΙΔΙΟ AIRY 20LT,POLO,6,2001|3001|4801|5501|5801|6901,DOMINO|Mint,,O/S,902039-2001|902039-3001|902039-4801|902039-5501|902039-5801|902039-6901,5201927141622,13.20,13.20,13,https://www.polo.gr/bags/travel/sakidia-travel/el-backback-airy-20lt-2000/|https://www.polo.gr/bags/travel/sakidia-travel/el-backback-airy-20lt-3000/|https://www.polo.gr/bags/travel/sakidia-travel/el-backback-airy-20lt-4800/|https://www.polo.gr/bags/travel/sakidia-travel/el-backback-airy-20lt-5500/|https://www.polo.gr/bags/travel/sakidia-travel/el-backback-airy-20lt-5800/|https://www.polo.gr/bags/urban/urban-bag/el-backback-airy-20lt-6901/
902041,ΣΑΚΙΔΙΟ GECKO,POLO,4,2001|2700|3800|8327,2001|2700|3800|Reptile Texture,,O/S,902041-2001|902041-2700|902041-3800|902041-8327,5201927129279|5201927135812|5201927135829|5201927129248,44.00,44.00,9,https://www.polo.gr/bags/urban/women-bag/el-backback-gecko-2001/|https://www.polo.gr/bags/urban/women-bag/el-backback-gecko-2700/|https://www.polo.gr/bags/urban/women-bag/el-backback-gecko-3800/|https://www.polo.gr/bags/urban/women-bag/el-backback-gecko-8327/
